geneId	geneName	type	specific_type	d0_r1	d0_r2	d0_r3	d14_r1	d14_r2	d14_r3	d14_r4	d28_r1	d28_r2	d28_r3
ENSG00000131788.15	PIAS3	protein_coding	protein_coding	14.9902	16.8274	15.5018	20.4578	20.6768	19.09	16.8241	19.576	21.7642	11.367
ENSG00000131791.7	PRKAB2	protein_coding	protein_coding	18.0921	22.0099	21.6295	16.1878	14.8409	20.3367	17.9852	8.90123	8.90388	5.62421
ENSG00000131808.10	FSHB	protein_coding	protein_coding	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
ENSG00000131828.13	PDHA1	protein_coding	protein_coding	215.716	233.686	211.746	118.543	175.405	140.108	136.63	100.327	95.2765	109.783
ENSG00000131831.17	RAI2	protein_coding	protein_coding	0.834726	0.696245	0.50375	1.01366	0.93913	0.423372	0.921158	2.66518	2.47363	1.03368
ENSG00000131844.15	MCCC2	protein_coding	protein_coding	23.9233	24.202	23.1781	15.0763	16.2335	13.0207	13.8012	21.2268	21.8157	16.5731
ENSG00000131845.14	ZNF304	protein_coding	protein_coding	2.65516	3.55766	3.22712	7.36159	4.80363	4.62958	5.94304	5.98445	5.68468	5.30372
ENSG00000131848.9	ZSCAN5A	protein_coding	protein_coding	5.84919	0.965968	4.66931	10.6386	3.56024	2.15351	1.59346	2.60387	2.42635	6.22156
ENSG00000131849.11	ZNF132	protein_coding	protein_coding	0.128902	0.314438	0.259478	1.32661	1.22843	0.276923	0.602292	0.306353	0.889239	2.58479
ENSG00000131864.10	USP29	protein_coding	protein_coding	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
ENSG00000131871.14	SELENOS	protein_coding	protein_coding	36.3002	29.2904	31.5244	38.4447	31.6102	38.3255	34.8592	33.5398	34.6545	66.1923
ENSG00000131873.6	CHSY1	protein_coding	protein_coding	18.5888	20.2914	20.1478	28.9281	26.5983	29.8227	24.6422	11.2725	11.9454	21.6471
ENSG00000131876.16	SNRPA1	protein_coding	protein_coding	76.3271	96.6603	72.0216	27.1265	34.7441	28.9108	29.0133	30.8642	39.0757	44.8231
ENSG00000131899.10	LLGL1	protein_coding	protein_coding	15.8989	16.2397	14.2211	18.1762	19.0417	18.6315	17.9288	53.3871	53.7008	59.998
ENSG00000131910.4	NR0B2	protein_coding	protein_coding	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
ENSG00000131914.10	LIN28A	protein_coding	protein_coding	310.691	307.111	315.961	33.7969	34.1804	32.0999	28.4249	16.6285	16.7798	17.0032
ENSG00000131931.8	THAP1	protein_coding	protein_coding	3.69894	2.44901	2.60388	2.09105	3.80723	2.97889	0.864102	4.47141	4.93535	3.4824
ENSG00000131941.7	RHPN2	protein_coding	protein_coding	13.6073	9.02847	9.80191	10.4308	9.87931	10.51	7.92153	13.802	9.80947	13.024
ENSG00000131943.17	C19orf12	protein_coding	protein_coding	8.52868	6.62675	7.21913	8.18022	9.2876	8.8492	8.34538	12.2933	15.0263	19.7686
ENSG00000131944.9	FAAP24	protein_coding	protein_coding	1.76339	3.31246	7.65407	3.69221	2.48215	1.17571	8.22773	2.17187	2.72751	3.61706
ENSG00000131951.11	LRRC9	protein_coding	protein_coding	0.580372	0.214928	0.1	0.275904	0.536488	0.174495	0.480137	0.923588	2.88801	4.37247
ENSG00000131966.13	ACTR10	protein_coding	protein_coding	27.5213	29.5651	33.0794	36.3717	57.7724	40.3742	44.5247	55.6902	59.5578	77.6781
ENSG00000131969.14	ABHD12B	protein_coding	protein_coding	104.285	112.444	109.119	0.753666	0.1	0.615572	1.07347	0.1	0.660286	0.470888
ENSG00000131979.18	GCH1	protein_coding	protein_coding	8.15444	7.49923	7.53306	2.08532	3.30039	4.0839	1.52489	0.743434	2.29765	1.81872
ENSG00000131981.15	LGALS3	protein_coding	protein_coding	15.1572	16.0937	18.0823	196.855	211.643	223.559	207.019	33.0003	29.7749	5.02623
ENSG00000132000.12	PODNL1	protein_coding	protein_coding	0.429657	1.78068	0.406289	2.57234	4.32333	2.27991	1.43085	0.916018	3.98918	2.77124
ENSG00000132002.7	DNAJB1	protein_coding	protein_coding	38.6553	35.1163	30.6462	40.3559	37.2685	33.6238	37.5674	33.0743	34.3767	41.6958
ENSG00000132003.9	ZSWIM4	protein_coding	protein_coding	6.63466	5.00132	6.65761	6.46467	5.17569	5.06549	5.70662	11.7913	9.41175	7.17959
ENSG00000132004.12	FBXW9	protein_coding	protein_coding	4.92499	4.27668	5.42047	8.2132	8.59374	8.30776	7.28747	17.8711	10.7867	22.2196
ENSG00000132005.8	RFX1	protein_coding	protein_coding	3.19339	3.44362	3.48407	1.50677	4.23258	2.38266	2.89881	3.37239	1.7806	2.59246
ENSG00000132010.15	ZNF20	protein_coding	protein_coding	0.686049	3.03538	3.70482	3.42686	2.09563	2.61474	1.06862	1.67154	3.49058	5.81474
ENSG00000132016.11	C19orf57	protein_coding	protein_coding	0.967945	3.32825	1.39124	4.55069	2.4095	1.13717	2.29111	5.08639	2.61257	1.97092
ENSG00000132017.10	DCAF15	protein_coding	protein_coding	38.2179	44.4345	51.3659	32.0839	30.5336	25.4798	22.4997	29.6949	41.0155	27.701
ENSG00000132024.17	CC2D1A	protein_coding	protein_coding	15.5709	14.8222	14.1699	17.8534	17.172	17.5831	16.0994	14.1495	13.3738	11.2995
ENSG00000132026.13	RTBDN	protein_coding	protein_coding	0.881109	4.16721	1.11869	1.52773	0.894985	2.38944	1.44909	0.1	0.492261	0.1
ENSG00000132031.12	MATN3	protein_coding	protein_coding	6.36076	5.612	8.48354	2.9164	2.74225	2.48315	2.18646	3.68945	3.60448	2.67706
ENSG00000132109.9	TRIM21	protein_coding	protein_coding	9.86061	7.59443	10.1233	12.8038	10.8695	12.2345	9.60883	13.5171	9.16544	4.10187
ENSG00000132122.11	SPATA6	protein_coding	protein_coding	3.03599	6.44158	3.12562	8.54553	6.18746	8.34139	4.24883	11.2092	9.56517	14.0279
ENSG00000132128.16	LRRC41	protein_coding	protein_coding	33.9857	31.1931	31.6112	40.1827	47.0366	48.7723	46.029	52.1246	48.5414	45.4951
ENSG00000132141.13	CCT6B	protein_coding	protein_coding	0.730414	1.10487	1.25694	1.92508	1.04767	1.56332	1.85805	4.1971	3.81218	3.7433
ENSG00000132153.14	DHX30	protein_coding	protein_coding	25.4472	27.0892	22.6031	32.5767	26.0593	22.9655	29.5983	38.8585	40.8711	33.4518
ENSG00000132155.11	RAF1	protein_coding	protein_coding	42.0435	43.717	49.9701	31.6383	28.3275	28.3448	24.0825	37.6775	42.3673	49.0055
ENSG00000132164.9	SLC6A11	protein_coding	protein_coding	0.1405	0.202945	0.180223	0.158969	0.281484	0.0961356	0.0836185	0.813814	1.31229	0.299362
ENSG00000132170.20	PPARG	protein_coding	protein_coding	1.93083	0.279672	3.29273	2.02634	0.505312	0.1	0.88644	1.59282	0.1	0.957967
ENSG00000132182.11	NUP210	protein_coding	protein_coding	45.7534	46.6722	43.8497	10.7919	11.3162	11.3663	11.3106	14.3248	16.881	12.3953
ENSG00000132185.16	FCRLA	protein_coding	protein_coding	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
ENSG00000132196.14	HSD17B7	protein_coding	protein_coding	15.2548	14.8548	12.1099	8.56776	9.59361	6.65281	8.80535	7.41059	7.85455	18.3682
ENSG00000132199.19	ENOSF1	protein_coding	protein_coding	12.9567	12.6647	10.4	25.6406	35.4229	33.7786	28.9948	29.4866	23.9353	10.9839
ENSG00000132204.13	LINC00470	lncRNA	lincRNA	0.197796	0.174624	0.1	0.1	0.1	0.1	0.1	0.639058	0.1	0.1
ENSG00000132205.10	EMILIN2	protein_coding	protein_coding	4.34571	4.56541	3.4896	5.19415	4.81836	5.16042	4.36469	0.5855	1.30615	0.99613
ENSG00000132207.17	SLX1A	protein_coding	protein_coding	17.4481	16.7818	19.8553	28.9633	24.5097	27.5114	19.8699	8.94452	9.79226	8.12964
ENSG00000132254.12	ARFIP2	protein_coding	protein_coding	23.5828	20.6049	21.8569	29.9186	34.6824	30.0486	29.1714	42.3547	26.6532	40.9257
ENSG00000132256.18	TRIM5	protein_coding	protein_coding	11.765	10.412	10.7208	10.7737	10.5517	12.1533	11.1295	7.66194	7.04598	7.43173
ENSG00000132259.12	CNGA4	protein_coding	protein_coding	0.1	0.191872	0.436861	0.982258	0.495938	1.63308	0.406109	0.789763	0.1	0.626255
ENSG00000132274.15	TRIM22	protein_coding	protein_coding	46.607	63.5857	50.1972	21.8435	21.9162	28.9705	25.0973	8.17994	4.11761	3.08092
ENSG00000132275.10	RRP8	protein_coding	protein_coding	5.45595	7.85934	7.2375	17.0985	10.4721	9.60486	9.1048	5.11396	12.1152	7.9627
ENSG00000132286.11	TIMM10B	protein_coding	protein_coding	18.4183	19.149	12.8089	9.2045	16.7674	16.4861	9.12898	9.12976	15.7894	25.4409
ENSG00000132294.14	EFR3A	protein_coding	protein_coding	8.32372	9.14156	7.64431	9.50146	8.15945	6.89951	6.73467	8.41923	7.76326	8.76835
ENSG00000132297.11	HHLA1	protein_coding	protein_coding	14.444	14.083	15.0328	0.1	0.1	0.1	0.1	0.1	0.1	0.136732
ENSG00000132300.18	PTCD3	protein_coding	protein_coding	46.318	41.5834	75.9829	73.8599	66.957	49.9215	65.528	55.4388	52.3025	68.0657
ENSG00000132305.20	IMMT	protein_coding	protein_coding	44.7869	53.2591	46.9257	33.2493	35.4217	35.417	27.8498	47.6776	42.065	39.4802
ENSG00000132313.14	MRPL35	protein_coding	protein_coding	30.8338	35.4372	34.8695	20.1662	10.9269	16.312	21.9825	13.9154	12.9017	22.2719
ENSG00000132321.16	IQCA1	protein_coding	protein_coding	3.40937	4.21374	3.99647	0.796863	1.46586	0.612893	1.89131	2.48645	0.294199	1.68585
ENSG00000132323.8	ILKAP	protein_coding	protein_coding	12.6314	10.1401	13.6044	11.6732	12.2954	18.1198	18.1193	12.4776	22.3299	24.2967
ENSG00000132326.11	PER2	protein_coding	protein_coding	0.832308	0.629326	0.5391	3.30042	2.30738	2.81983	2.55576	3.13692	3.55465	1.23366
ENSG00000132329.10	RAMP1	protein_coding	protein_coding	0.493431	0.87276	0.98791	8.43129	4.12119	2.64421	6.56386	7.15705	4.6616	4.90945
ENSG00000132330.16	SCLY	protein_coding	protein_coding	11.364	12.6252	12.5803	9.67337	5.33695	4.93632	6.38017	5.2403	7.73083	10.7196
ENSG00000132334.16	PTPRE	protein_coding	protein_coding	0.154286	1.17188	0.556467	4.9443	7.07454	5.13938	6.07345	1.12277	2.12763	0.71399
ENSG00000132341.11	RAN	protein_coding	protein_coding	769.284	735.027	756.175	318.942	294.883	314.605	318.211	502.979	466.703	750.382
ENSG00000132356.11	PRKAA1	protein_coding	protein_coding	4.4599	4.2928	8.3593	7.14598	11.7673	13.4353	18.2157	7.02382	13.064	17.3366
ENSG00000132357.13	CARD6	protein_coding	protein_coding	0.1	0.1	0.1	0.1	0.430343	0.0979101	0.170325	0.1	0.10478	0.1
ENSG00000132359.14	RAP1GAP2	protein_coding	protein_coding	20.3652	20.1136	19.0117	5.25666	5.95275	7.04706	6.86031	3.17528	3.38233	1.6034
ENSG00000132361.16	CLUH	protein_coding	protein_coding	19.7974	16.3434	25.28	11.9066	13.9574	11.6669	17.6159	36.6986	10.5296	8.88368
ENSG00000132376.19	INPP5K	protein_coding	protein_coding	10.1896	8.88153	7.85084	14.8561	8.53775	9.97205	12.8222	5.65509	9.48005	9.67968
ENSG00000132382.14	MYBBP1A	protein_coding	protein_coding	18.9696	22.5335	23.5899	13.3324	14.2803	19.0564	12.6039	14.0858	22.0008	8.134
ENSG00000132383.11	RPA1	protein_coding	protein_coding	51.3531	57.8833	58.7676	35.5958	34.3267	50.8089	27.6574	38.3187	51.0337	62.3473
ENSG00000132386.10	SERPINF1	protein_coding	protein_coding	28.6441	29.4934	22.4712	62.7901	79.2354	60.1457	70.579	33.9686	35.8601	28.0179
ENSG00000132388.12	UBE2G1	protein_coding	protein_coding	56.9254	50.5553	54.8576	18.6613	16.7045	18.177	14.8547	19.8147	18.6111	29.2606
ENSG00000132394.10	EEFSEC	protein_coding	protein_coding	6.22536	8.63368	7.66048	6.99983	5.23908	4.60307	6.96935	6.16854	7.88539	7.6572
ENSG00000132405.18	TBC1D14	protein_coding	protein_coding	18.2656	22.6683	20.38	16.9344	17.9312	17.6102	14.6034	19.5967	19.7056	30.8175
ENSG00000132406.11	TMEM128	protein_coding	protein_coding	16.0885	10.2047	13.4122	20.9766	18.8163	18.8147	13.4271	18.9942	21.3268	24.2152
ENSG00000132423.11	COQ3	protein_coding	protein_coding	19.251	15.1164	13.5933	7.68805	6.26009	7.77324	7.77744	1.27342	6.88244	5.86531
ENSG00000132424.15	PNISR	protein_coding	protein_coding	77.2699	80.0332	74.8836	70.2307	69.9568	72.4419	76.352	94.9182	89.8851	71.1284
ENSG00000132429.9	POPDC3	protein_coding	protein_coding	2.56699	5.11431	5.99485	2.96858	2.67373	2.98085	4.03562	0.772523	1.07714	0.684259
ENSG00000132432.13	SEC61G	protein_coding	protein_coding	231.937	197.501	179.071	202.164	203.756	178.444	191.249	153.984	157.661	300.437
ENSG00000132434.9	LANCL2	protein_coding	protein_coding	5.31593	11.4062	3.66966	9.1276	9.36055	5.83207	8.29011	8.53712	9.18983	17.5377
ENSG00000132436.11	FIGNL1	protein_coding	protein_coding	4.50921	3.15844	4.71804	2.82417	3.02262	6.61025	4.05132	5.76428	4.94389	5.85441
ENSG00000132437.17	DDC	protein_coding	protein_coding	0.506256	0.1	1.27561	1.35871	1.59192	2.17017	2.11415	3.99776	4.68157	2.72689
ENSG00000132446.6	FTHL17	protein_coding	protein_coding	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
ENSG00000132463.13	GRSF1	protein_coding	protein_coding	67.6724	66.2163	72.9095	56.6349	46.9439	43.5612	45.3608	61.9459	53.5655	65.9773
ENSG00000132464.11	ENAM	protein_coding	protein_coding	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
ENSG00000132465.10	JCHAIN	protein_coding	protein_coding	0.1	0.1	0.1	0.1	0.1	0.1	0.277391	0.539144	0.1	0.1
ENSG00000132466.18	ANKRD17	protein_coding	protein_coding	10.9405	18.6864	26.5274	19.363	13.6732	13.0412	20.1292	19.7398	19.3904	20.0009
ENSG00000132467.3	UTP3	protein_coding	protein_coding	25.5359	27.3258	26.0659	14.2151	16.2103	17.0328	14.4615	18.9865	19.3488	18.2276
ENSG00000132470.13	ITGB4	protein_coding	protein_coding	4.24055	4.52957	4.10498	1.19031	5.06609	3.17261	0.769421	3.24522	1.09814	0.80773
ENSG00000132471.11	WBP2	protein_coding	protein_coding	64.8725	58.6374	64.1449	91.5551	84.1204	79.8119	87.7572	50.3285	48.0647	28.6697
ENSG00000132475.10	H3F3B	protein_coding	protein_coding	389.083	397.917	384.092	952.276	932.979	973.055	953.77	746.186	813.18	946.241
ENSG00000132478.9	UNK	protein_coding	protein_coding	9.9309	7.85777	10.8063	9.49852	14.8515	11.0164	18.6311	11.2837	18.2316	12.0316
ENSG00000132481.6	TRIM47	protein_coding	protein_coding	7.65639	7.58538	8.34919	9.42386	2.39108	2.8847	3.98746	1.55207	1.96279	0.331447
ENSG00000132485.13	ZRANB2	protein_coding	protein_coding	30.8314	30.6273	30.6186	35.6676	32.9449	30.2629	38.5821	37.5112	50.2486	59.7459
ENSG00000132507.17	EIF5A	protein_coding	protein_coding	411.501	370.701	398.472	144.135	137.457	141.23	147.009	170.733	165.626	229.851
ENSG00000132510.10	KDM6B	protein_coding	protein_coding	5.24974	5.18752	5.3568	9.17939	10.5982	9.5747	8.99086	15.0649	14.6533	10.7257
ENSG00000132514.13	CLEC10A	protein_coding	protein_coding	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.132272
ENSG00000132517.15	SLC52A1	protein_coding	protein_coding	2.13633	1.32696	0.840301	0.188645	0.1	0.179118	0.155862	0.1	0.191222	0.1
ENSG00000132518.6	GUCY2D	protein_coding	protein_coding	0.973861	0.0922972	1.07326	0.118421	1.12109	0.224748	2.72795	0.1	0.1	0.1
ENSG00000132522.15	GPS2	protein_coding	protein_coding	19.7178	18.2894	16.897	21.9647	22.8681	28.9469	18.3138	22.8828	36.2107	37.139
ENSG00000132530.16	XAF1	protein_coding	protein_coding	0.255398	0.1	0.139486	0.1	0.1	0.1	0.1	0.1	1.02172	0.148161
ENSG00000132535.19	DLG4	protein_coding	protein_coding	13.7547	11.8879	11.8834	26.2829	25.838	27.0323	27.6577	48.8917	52.7146	24.6878
ENSG00000132541.10	RIDA	protein_coding	protein_coding	17.3397	16.946	14.6271	8.83207	9.07068	14.8232	8.0943	18.1717	14.9028	18.0985
ENSG00000132549.18	VPS13B	protein_coding	protein_coding	2.31751	4.14198	2.8342	5.45241	4.51248	4.64532	6.73507	8.3363	5.85385	5.96026
ENSG00000132554.19	RGS22	protein_coding	protein_coding	0.1	0.651592	0.1	0.983866	1.14829	2.31403	0.592052	1.92225	2.09038	0.48432
ENSG00000132561.13	MATN2	protein_coding	protein_coding	3.86216	7.51422	8.23467	5.83989	1.78137	2.23049	4.09194	9.96922	3.44043	13.5773
ENSG00000132563.15	REEP2	protein_coding	protein_coding	14.0654	17.0759	15.318	50.571	50.654	51.711	39.0319	60.2553	65.1249	38.0158
ENSG00000132570.14	PCBD2	protein_coding	protein_coding	8.08955	4.4799	4.74792	2.88959	1.68889	2.72205	3.19142	4.27927	4.85041	5.68125
ENSG00000132581.9	SDF2	protein_coding	protein_coding	32.7002	25.0625	33.8116	37.4084	41.4385	42.7978	44.8933	56.5309	42.0017	67.1108
ENSG00000132589.15	FLOT2	protein_coding	protein_coding	61.4845	63.7515	54.0858	40.688	43.8615	39.2949	39.0146	50.0115	48.6961	43.5055
ENSG00000132591.11	ERAL1	protein_coding	protein_coding	37.4198	43.0649	42.1632	31.9763	32.7544	28.28	29.6015	37.0369	24.4934	29.6422
ENSG00000132600.16	PRMT7	protein_coding	protein_coding	18.9136	17.6464	18.1929	23.1669	24.7277	28.9832	23.8408	27.7037	21.3277	53.8618
ENSG00000132603.14	NIP7	protein_coding	protein_coding	19.8202	17.0626	17.1259	11.8157	6.7762	6.37673	7.26461	8.23583	7.1522	9.37447
ENSG00000132604.10	TERF2	protein_coding	protein_coding	11.037	11.6756	13.5723	11.4198	9.89023	11.1621	12.4561	21.8559	13.0136	14.6896
ENSG00000132612.15	VPS4A	protein_coding	protein_coding	16.5376	19.2258	16.72	22.6918	21.2284	23.1775	19.0739	23.7368	27.3613	25.1142
ENSG00000132613.14	MTSS1L	protein_coding	protein_coding	9.51412	13.1364	12.5032	16.7414	14.1783	15.663	17.1718	23.2695	31.8366	36.5816
ENSG00000132622.10	HSPA12B	protein_coding	protein_coding	1.16905	1.94877	1.49453	0.440966	0.272277	0.558087	0.364138	0.472375	0.298665	0.694341
ENSG00000132623.15	ANKEF1	protein_coding	protein_coding	1.83406	3.7096	3.1118	0.951044	2.05473	1.43811	1.30633	0.868409	1.40719	4.80643
ENSG00000132631.5	SCP2D1	protein_coding	protein_coding	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
ENSG00000132635.16	PCED1A	protein_coding	protein_coding	11.852	10.6276	8.39688	21.0779	32.9693	22.9349	24.093	31.2241	24.6155	21.7502
ENSG00000132639.12	SNAP25	protein_coding	protein_coding	0.391308	0.871706	1.18041	2.16491	0.92486	1.05042	2.51644	21.2628	17.6065	12.337
ENSG00000132640.14	BTBD3	protein_coding	protein_coding	8.11943	7.76721	10.066	14.1592	12.4299	17.6863	11.5069	21.9371	26.9256	40.3924
ENSG00000132646.10	PCNA	protein_coding	protein_coding	138.089	122.325	122.982	56.6059	47.6795	46.9861	57.0754	49.1609	55.9393	101.094
ENSG00000132661.3	NXT1	protein_coding	protein_coding	13.066	9.8495	13.1007	13.4253	13.6572	11.9522	9.33473	13.25	12.3671	13.6632
ENSG00000132664.11	POLR3F	protein_coding	protein_coding	7.12007	4.86652	4.68011	4.58988	3.43766	5.55224	3.628	16.5309	9.97958	7.24718
ENSG00000132669.13	RIN2	protein_coding	protein_coding	1.34061	3.33836	6.08071	7.56398	12.0134	8.4158	17.0233	10.4806	8.08836	10.7696
ENSG00000132670.20	PTPRA	protein_coding	protein_coding	19.3903	23.0164	23.1495	46.0908	52.4523	55.4698	49.5148	55.7231	67.3535	64.9924
ENSG00000132671.5	SSTR4	protein_coding	protein_coding	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
ENSG00000132676.15	DAP3	protein_coding	protein_coding	89.7847	84.7741	79.5598	47.7927	52.4103	55.8476	59.0606	53.7869	57.6669	63.6966
ENSG00000132677.12	RHBG	protein_coding	protein_coding	0.454315	0.1	0.659877	0.1	0.442152	0.1	0.1	0.1	0.261103	0.487429
ENSG00000132680.10	KHDC4	protein_coding	protein_coding	14.9485	14.2666	13.9606	16.4282	22.6004	16.6758	22.2677	13.5462	17.7079	19.57
ENSG00000132681.16	ATP1A4	protein_coding	protein_coding	0.194573	0.687099	0.1	0.111559	0.1	0.869987	0.1	0.1	0.601766	0.0994993
ENSG00000132688.10	NES	protein_coding	protein_coding	45.3857	47.2966	44.3404	47.9177	44.0797	47.0012	46.5794	83.3208	87.0286	29.2456
ENSG00000132692.18	BCAN	protein_coding	protein_coding	1.62824	2.82474	2.06974	0.65972	1.21879	0.616718	1.17074	0.393035	1.40582	0.235425
ENSG00000132693.12	CRP	protein_coding	protein_coding	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
ENSG00000132694.18	ARHGEF11	protein_coding	protein_coding	9.58504	8.58349	9.77153	11.5024	15.5142	12.1763	15.3189	17.5075	12.2612	12.542
ENSG00000132698.14	RAB25	protein_coding	protein_coding	49.2089	46.9718	48.6537	12.4357	11.9639	10.8624	13.8581	0.1	1.12133	1.28574
ENSG00000132702.12	HAPLN2	protein_coding	protein_coding	0.662011	0.379527	0.1	0.799144	1.41212	1.31236	0.618313	8.24272	5.7766	0.796275
ENSG00000132703.3	APCS	protein_coding	protein_coding	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
ENSG00000132704.15	FCRL2	protein_coding	protein_coding	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
ENSG00000132716.18	DCAF8	protein_coding	protein_coding	44.8866	50.0537	47.6469	65.1537	77.056	75.3319	69.5321	62.7555	67.3553	55.0411
ENSG00000132718.8	SYT11	protein_coding	protein_coding	3.42396	2.89212	3.30231	19.3918	18.3756	20.8222	21.0371	48.2428	46.908	14.195
ENSG00000132740.8	IGHMBP2	protein_coding	protein_coding	5.51887	11.5974	6.03472	4.25908	4.89308	6.86573	7.2331	6.7943	5.27102	5.44264
ENSG00000132744.7	ACY3	protein_coding	protein_coding	0.47874	0.1	0.479339	0.1	0.1	0.1	0.447225	0.1	0.550161	0.1
ENSG00000132746.14	ALDH3B2	protein_coding	protein_coding	0.159495	0.1	0.91792	1.03074	0.1	0.1	0.149042	0.1	0.1	0.0327843
ENSG00000132749.10	TESMIN	protein_coding	protein_coding	28.2911	43.1334	26.4822	7.55883	8.39816	3.82835	2.67273	3.14127	3.99022	0.963377
ENSG00000132763.14	MMACHC	protein_coding	protein_coding	1.38966	1.40567	1.65153	2.01867	1.01461	0.960978	1.61266	4.86065	3.80734	2.84922
ENSG00000132768.13	DPH2	protein_coding	protein_coding	16.0264	16.9908	23.1146	9.98489	8.26878	7.17357	14.5689	12.6468	8.3522	14.017
ENSG00000132773.11	TOE1	protein_coding	protein_coding	3.06747	3.62193	2.42181	1.87929	3.43733	1.57928	2.64163	4.57467	5.72547	8.35594
ENSG00000132780.16	NASP	protein_coding	protein_coding	274.333	258.438	284.165	68.9553	63.3275	78.6979	76.0969	142.97	127.67	168.991
ENSG00000132781.17	MUTYH	protein_coding	protein_coding	12.3699	17.2851	21.8339	13.3181	10.6531	10.384	12.0278	15.4572	19.1602	15.7312
ENSG00000132792.18	CTNNBL1	protein_coding	protein_coding	29.9876	23.5081	30.5513	26.4447	20.0414	23.1467	20.0006	25.6215	24.7801	28.8555
ENSG00000132793.11	LPIN3	protein_coding	protein_coding	2.7476	1.63227	3.61625	8.80006	12.2519	9.20163	14.5756	3.77252	4.36525	1.31529
ENSG00000132801.6	ZSWIM3	protein_coding	protein_coding	1.13304	1.37496	1.99531	3.20488	2.67175	2.73816	3.04403	3.09024	2.27966	2.47343
ENSG00000132819.16	RBM38	protein_coding	protein_coding	26.9635	28.7775	26.7078	47.489	56.3817	45.7767	50.0968	29.9764	26.776	21.9752
ENSG00000132821.11	VSTM2L	protein_coding	protein_coding	1.23429	0.544864	0.551613	5.58012	6.21235	4.63812	3.65221	41.783	32.7702	25.9116
ENSG00000132823.10	OSER1	protein_coding	protein_coding	20.1812	16.4347	21.5882	18.6452	22.4089	25.8795	24.2442	29.0414	26.8142	22.739
ENSG00000132824.13	SERINC3	protein_coding	protein_coding	18.3099	23.1329	18.1699	29.8724	25.1656	25.8114	26.3942	15.1422	19.4413	28.6836
ENSG00000132825.6	PPP1R3D	protein_coding	protein_coding	0.746555	0.752856	0.966411	1.81106	2.12449	2.06235	1.59465	0.775898	1.5941	1.18224
ENSG00000132832.10	AL139352.1	lncRNA	lincRNA	0.1	1.92521e-06	1.78843e-05	1.38011e-07	0.30828	1.1151e-06	0.1	0.1	0.677335	0.182309
ENSG00000132837.14	DMGDH	protein_coding	protein_coding	0.1	0.251023	0.285531	1.3938	1.13393	1.63089	0.132147	1.58129	1.87	0.824425
ENSG00000132840.9	BHMT2	protein_coding	protein_coding	0.814291	0.95501	2.05781	0.1	0.281264	0.1	0.1	0.1	0.1	0.1
ENSG00000132842.13	AP3B1	protein_coding	protein_coding	20.6216	17.8728	25.1503	35.268	34.5827	26.9597	31.0339	32.7573	34.0044	32.7586
ENSG00000132846.5	ZBED3	protein_coding	protein_coding	4.89178	3.57024	4.94218	2.90265	2.67559	3.81605	3.25167	3.80352	4.91861	2.03826
ENSG00000132849.20	PATJ	protein_coding	protein_coding	14.0046	15.0876	22.164	9.85681	4.90535	8.0867	8.62607	6.87189	7.53769	9.31591
ENSG00000132854.18	KANK4	protein_coding	protein_coding	0.328597	0.54029	0.385602	6.48438	5.90602	4.66462	7.37884	1.78721	1.13459	1.61399
ENSG00000132855.4	ANGPTL3	protein_coding	protein_coding	0.1	0.1	0.1	0.702883	0.65279	0.1	0.1	0.1	0.1	0.1
ENSG00000132872.11	SYT4	protein_coding	protein_coding	0.655845	1.86361	1.22666	5.64033	6.07574	4.83184	5.12748	34.7659	31.2401	24.6876
ENSG00000132874.14	SLC14A2	protein_coding	protein_coding	0.109488	0.0966123	0.1	0.1	0.1	0.1	0.1	0.428539	0.1	0.235718
ENSG00000132879.13	FBXO44	protein_coding	protein_coding	14.8666	12.98	14.6976	25.2051	14.2608	25.0074	20.9279	16.7247	24.9693	24.988
ENSG00000132881.11	CPLANE2	protein_coding	protein_coding	1.87746	2.12395	1.87868	5.62113	4.19476	5.72863	4.45561	0.485349	0.921462	4.75257
ENSG00000132906.17	CASP9	protein_coding	protein_coding	3.9977	6.16816	4.65848	11.506	11.6584	11.5424	9.136	12.6726	13.6546	11.8694
ENSG00000132911.4	NMUR2	protein_coding	protein_coding	0.1	0.1	0.1	0.218693	0.405258	0.1	0.1	0.1	0.2224	0.1
ENSG00000132912.12	DCTN4	protein_coding	protein_coding	12.9996	13.3484	11.8885	22.0001	20.486	15.0979	20.5748	33.61	26.8829	39.1884
