geneId	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	gene_id	comparison	mean_norm_a	mean_norm_b	fc_norm	abs_fc_norm	direction	max_fpkm_pair	geneName	raw_biotype	biotype	fc_for_filter	lfc_equiv_for_filter	is_deg
ENSG00000151725.11	60.984930918846764	-3.114366066300892	0.2415951588598843	-12.890846327376542	5.068451544128859e-38	1.0378978385887754e-36	ENSG00000151725	D0 vs D14	123.40215471717106	14.172013070103553	0.11484412976892337	8.707454199113958	Down	32.1369	CENPU	protein_coding	Protein-coding	8.707454199113958	3.1222509793095643	TRUE
ENSG00000125945.14	80.2484172757501	3.644046885267928	0.28368828894556614	12.845249618207344	9.145645321085793e-38	1.866381349506707e-36	ENSG00000125945	D0 vs D14	10.65180001845615	132.44588021872056	12.434131319517299	12.434131319517299	Up	15.1598	ZNF436	protein_coding	Protein-coding	12.434131319517299	3.6362338155663623	TRUE
ENSG00000135525.18	63.748146122683465	-2.8052672143832136	0.21842951504012925	-12.842894486433474	9.428231429943704e-38	1.9218506946797246e-36	ENSG00000135525	D0 vs D14	124.72785354549974	18.013365555571255	0.14442135452126675	6.924183776802517	Down	15.593	MAP7	protein_coding	Protein-coding	6.924183776802517	2.79164401620702	TRUE
ENSG00000123104.11	74.70345339367877	-2.440449040371681	0.19016502702670385	-12.833322080978549	1.0668942480035428e-37	2.1697976975360536e-36	ENSG00000123104	D0 vs D14	140.1233166575058	25.638555945808502	0.18297137519571519	5.465335760472646	Down	6.58529	ITPR2	protein_coding	Protein-coding	5.465335760472646	2.4503101299482433	TRUE
ENSG00000136770.10	97.87816190500159	2.51784289384433	0.19703752827688606	12.778494106493984	2.1621533186744505e-37	4.362462284149038e-36	ENSG00000136770	D0 vs D14	26.450499863181605	151.4489084363666	5.725748444065492	5.725748444065492	Up	35.6895	DNAJC1	protein_coding	Protein-coding	5.725748444065492	2.517464288138285	TRUE
ENSG00000183856.10	59.22521845320013	-2.9415172569390493	0.23051050423401853	-12.760881621050842	2.711151345380264e-37	5.45779857744948e-36	ENSG00000183856	D0 vs D14	117.73007547363704	15.34657568787244	0.1303539102148028	7.671423115364601	Down	9.1339	IQGAP3	protein_coding	Protein-coding	7.671423115364601	2.939494234968293	TRUE
ENSG00000116761.11	56.88834616365528	-3.0821153789337106	0.2421009347761247	-12.7307041659455	3.992223484458394e-37	8.018614647387377e-36	ENSG00000116761	D0 vs D14	114.66826437899692	13.553407502149048	0.11819667434184643	8.460474929335295	Down	25.5312	CTH	protein_coding	Protein-coding	8.460474929335295	3.0807386514025747	TRUE
ENSG00000135766.8	110.29442325828374	2.2026761189585913	0.17315613839221547	12.720750990469169	4.534806869097342e-37	9.098179450755927e-36	ENSG00000135766	D0 vs D14	36.058678559986554	165.9712317820066	4.602809598413318	4.602809598413318	Up	19.6849	EGLN1	protein_coding	Protein-coding	4.602809598413318	2.2025147647198917	TRUE
ENSG00000179314.14	86.07976698155933	-2.2915674649937117	0.18016753785594233	-12.71909186451776	4.6321231107123796e-37	9.272564287616836e-36	ENSG00000179314	D0 vs D14	157.99461434490308	32.143631459051505	0.20344764023969694	4.915269593797327	Down	16.9256	WSCD1	protein_coding	Protein-coding	4.915269593797327	2.2972705479937066	TRUE
ENSG00000267696.6	54.69531178525312	-3.2466827445341657	0.25530816662321576	-12.716721080550572	4.7747943417068666e-37	9.547447520031802e-36	ENSG00000267696	D0 vs D14	111.9334228917179	11.766728455404538	0.10512256439068633	9.512705533737895	Down	219.148	ERVK-28	lncRNA	lncRNA	9.512705533737895	3.2498557201589957	TRUE
ENSG00000101445.9	55.43863057589284	-3.2009449328557187	0.25188847803092485	-12.70778623094754	5.352840689343104e-37	1.0667404082136716e-35	ENSG00000101445	D0 vs D14	112.96693013792913	12.29240590436563	0.10881419800783276	9.189977211687184	Down	6.97553	PPP1R16B	protein_coding	Protein-coding	9.189977211687184	3.2000612840794185	TRUE
ENSG00000228624.7	66.84236815471898	-5.787896530296699	0.45682915725419293	-12.66971785488759	8.702684859680739e-37	1.7265971875112975e-35	ENSG00000228624	D0 vs D14	152.2815756194354	2.762962556181668	0.018143774418821004	55.115323687152674	Down	17.4734	HDAC2-AS2	lncRNA	lncRNA	55.115323687152674	5.784381581268595	TRUE
ENSG00000135451.12	55.00615232656226	-3.3293212165948187	0.26302932895606773	-12.657604495318072	1.0155099927029561e-36	2.0125151366499917e-35	ENSG00000135451	D0 vs D14	113.28346784173918	11.298165690179577	0.0997335790069871	10.02671326905798	Down	45.1619	TROAP	protein_coding	Protein-coding	10.02671326905798	3.3257768665889307	TRUE
ENSG00000254934.5	248.06261329467523	-9.16892961334571	0.7246987490809373	-12.65205663039124	1.0898404618423574e-36	2.1550326471641114e-35	ENSG00000254934	D0 vs D14	577.5153791009785	0.973038939947718	0.0016848710444082946	593.5172328581309	Down	238.151	LINC00678	lncRNA	lncRNA	593.5172328581309	9.213146109107837	TRUE
ENSG00000052344.15	188.60176857764478	-2.966364149786963	0.23466371300015407	-12.640915426856028	1.255832475867889e-36	2.477768588449078e-35	ENSG00000052344	D0 vs D14	376.1297226192166	47.955803046465896	0.1274980416663722	7.843257723257654	Down	121.86	PRSS8	protein_coding	Protein-coding	7.843257723257654	2.971453007018216	TRUE
ENSG00000170921.15	110.79824941153736	2.1992489573678626	0.174016043272742	12.6381965478947	1.300016035417988e-36	2.55928101630411e-35	ENSG00000170921	D0 vs D14	36.230668614853954	166.7239350090499	4.601734977109861	4.601734977109861	Up	16.9846	TANC2	protein_coding	Protein-coding	4.601734977109861	2.2021778983340203	TRUE
ENSG00000170153.10	98.72381842044032	2.5179623252092314	0.20086395818799557	12.535660194710406	4.763777265776626e-36	9.235514273086076e-35	ENSG00000170153	D0 vs D14	26.485902432873115	152.90225541111573	5.772967555046956	5.772967555046956	Up	10.1819	RNF150	protein_coding	Protein-coding	5.772967555046956	2.529313117203589	TRUE
ENSG00000129195.15	58.745015514379475	-2.961981281682101	0.2367108248389958	-12.513079128074347	6.33212070987598e-36	1.2249425702966159e-34	ENSG00000129195	D0 vs D14	117.07020864254723	15.001120668253673	0.12813781441234884	7.804097522547009	Down	36.1803	PIMREG	protein_coding	Protein-coding	7.804097522547009	2.964231806447177	TRUE
ENSG00000138622.3	49.5114214287924	-4.363586682493936	0.34881799880463144	-12.509637396715659	6.612538506407953e-36	1.2764203116914748e-34	ENSG00000138622	D0 vs D14	108.47087324214984	5.291832568774324	0.048785746907014045	20.497790100580126	Down	5.96901	HCN4	protein_coding	Protein-coding	20.497790100580126	4.35739647375024	TRUE
ENSG00000204264.9	60.18100141744876	-2.8137467420306246	0.22498686074401825	-12.506271400586375	6.898714706361082e-36	1.330221356785473e-34	ENSG00000204264	D0 vs D14	118.00218670715581	16.815112450168463	0.14249831227194346	7.017626974357438	Down	48.4467	PSMB8	protein_coding	Protein-coding	7.017626974357438	2.810983262566591	TRUE
ENSG00000138180.15	49.25158609010178	-3.6498357610767003	0.29197280408788145	-12.500601802550518	7.40882901352864e-36	1.4239641625570778e-34	ENSG00000138180	D0 vs D14	103.90060820641861	8.264819502864166	0.07954543910315237	12.571431011943087	Down	15.1774	CEP55	protein_coding	Protein-coding	12.571431011943087	3.6520769766527037	TRUE
ENSG00000204711.8	58.9871167484604	-5.473202389691818	0.4380906456547262	-12.493310331956804	8.120321954697069e-36	1.5573555095051283e-34	ENSG00000204711	D0 vs D14	133.6764456895445	2.9701200426473378	0.022218723929459217	45.00708515821318	Down	76.9385	C9orf135	protein_coding	Protein-coding	45.00708515821318	5.49208022784096	TRUE
ENSG00000164128.6	49.26913529699613	-4.0869079539070405	0.3274525038529017	-12.480918318899043	9.488592921488983e-36	1.8158641990094151e-34	ENSG00000164128	D0 vs D14	106.52817824779008	6.324853083900674	0.059372582803291135	16.84279094465414	Down	15.254	NPY1R	protein_coding	Protein-coding	16.84279094465414	4.074059315737527	TRUE
ENSG00000228592.1	48.868149537549286	-3.736798353652275	0.2995100348480626	-12.476371135771469	1.0046184144291432e-35	1.920511687005166e-34	ENSG00000228592	D0 vs D14	103.69867756783498	7.745253514835019	0.07468999312713921	13.388674414493178	Down	22.8118	D21S2088E	lncRNA	lncRNA	13.388674414493178	3.7429412243094036	TRUE
ENSG00000186469.8	90.6863093093471	2.4945521274163807	0.20057215857472302	12.43718043991154	1.641982458880885e-35	3.132235201775344e-34	ENSG00000186469	D0 vs D14	24.86018433470856	140.05590304032603	5.633743545689921	5.633743545689921	Up	33.6194	GNG2	protein_coding	Protein-coding	5.633743545689921	2.4940938921149893	TRUE
ENSG00000122756.14	74.61906622167241	3.3116710527064894	0.266317714928765	12.435038553827708	1.6865940338294789e-35	3.2138986311306183e-34	ENSG00000122756	D0 vs D14	12.217171318795915	121.4204873988298	9.938510660976522	9.938510660976522	Up	25.5792	CNTFR	protein_coding	Protein-coding	9.938510660976522	3.3130296724103396	TRUE
ENSG00000019582.14	67.90591629498276	-2.5707692832684415	0.20680632725600298	-12.430805756180362	1.7783275719072788e-35	3.3814766068804078e-34	ENSG00000019582	D0 vs D14	129.46823500275477	21.734177264153743	0.1678726620756921	5.9568960641674344	Down	40.6198	CD74	protein_coding	Protein-coding	5.9568960641674344	2.574560787179793	TRUE
ENSG00000117650.12	49.80010494133984	-3.621241829290304	0.2925478273560346	-12.37828994328235	3.4256408012239624e-35	6.499971205386234e-34	ENSG00000117650	D0 vs D14	104.81997401779574	8.535203133997907	0.08142725863058169	12.280899748041247	Down	25.6918	NEK2	protein_coding	Protein-coding	12.280899748041247	3.6183443571007783	TRUE
ENSG00000115738.9	98.6330029835988	2.3164519168243314	0.18721175492569495	12.373431987450466	3.6393223770299704e-35	6.890759439140823e-34	ENSG00000115738	D0 vs D14	30.225374319480164	149.9387244816878	4.960690408556918	4.960690408556918	Up	62.7615	ID2	protein_coding	Protein-coding	4.960690408556918	2.310540922968003	TRUE
ENSG00000087510.6	49.23301320176453	-3.4673668666339275	0.28047840763363613	-12.362330832835584	4.17862179342193e-35	7.895116346130672e-34	ENSG00000087510	D0 vs D14	102.59579962319918	9.21092338568854	0.08977875721537576	11.138492345143948	Down	13.4881	TFAP2C	protein_coding	Protein-coding	11.138492345143948	3.4774820642455255	TRUE
ENSG00000280707.2	47.9254465384793	-4.17323706741214	0.3375803518776238	-12.362203677437304	4.185237957970385e-35	7.899249123635956e-34	ENSG00000280707	D0 vs D14	104.17378317677041	5.73919405976095	0.055092499136968336	18.151291294915627	Down	68.7911	HPAT5	lncRNA	lncRNA	18.151291294915627	4.182000281042491	TRUE
ENSG00000131435.12	99.31819943432875	2.2582308790377033	0.18313091343356702	12.331238001807401	6.149459854037286e-35	1.1569806535507283e-33	ENSG00000131435	D0 vs D14	31.422911456792036	150.23966541748126	4.781214039445956	4.781214039445956	Up	62.22	PDLIM4	protein_coding	Protein-coding	4.781214039445956	2.2573769919092612	TRUE
ENSG00000145911.5	59.58674623554858	-2.743683982224866	0.2226527669560057	-12.322703282492757	6.836357213192845e-35	1.2848605611644634e-33	ENSG00000145911	D0 vs D14	115.89074574444209	17.35874660387845	0.14978544224883414	6.676216226265364	Down	7.16907	N4BP3	protein_coding	Protein-coding	6.676216226265364	2.739030680810319	TRUE
ENSG00000144554.10	71.29241839047376	-2.419765537569021	0.19646419852047997	-12.316572463541126	7.376326735347207e-35	1.3834296913948768e-33	ENSG00000144554	D0 vs D14	133.05741697611427	24.968669451243382	0.18765334559084082	5.328975067571665	Down	16.7933	FANCD2	protein_coding	Protein-coding	5.328975067571665	2.413858083243404	TRUE
ENSG00000198455.4	82.09337705514466	-2.1425737006220498	0.17435072580178704	-12.288871702535173	1.0394671602787094e-34	1.9372974159593583e-33	ENSG00000198455	D0 vs D14	147.09536704273182	33.3418845644543	0.22666848885028676	4.411729239790778	Down	10.7325	ZXDB	protein_coding	Protein-coding	4.411729239790778	2.141344251401252	TRUE
ENSG00000131725.13	93.53183609093298	-2.0213074029368947	0.16455909666846893	-12.283170264413563	1.1154013875316996e-34	2.0744837484896138e-33	ENSG00000131725	D0 vs D14	164.05495236618194	40.639498884496255	0.24771881798353823	4.036835021820803	Down	15.207	WDR44	protein_coding	Protein-coding	4.036835021820803	2.01322462767438	TRUE
ENSG00000139263.11	81.39426384565172	2.856862857494147	0.23329868808658866	12.245516170385939	1.775439048193433e-34	3.288341730381939e-33	ENSG00000139263	D0 vs D14	17.790537386629822	129.09705868991819	7.256501357116896	7.256501357116896	Up	15.8133	LRIG3	protein_coding	Protein-coding	7.256501357116896	2.859274136191522	TRUE
ENSG00000182580.2	72.45825554466435	3.4398293333760357	0.2811958445232323	12.232859767925333	2.075023655000135e-34	3.8352457938427365e-33	ENSG00000182580	D0 vs D14	10.937931508157645	118.59849857204439	10.842863523472621	10.842863523472621	Up	15.0907	EPHB3	protein_coding	Protein-coding	10.842863523472621	3.438673907442268	TRUE
ENSG00000120437.8	72.56032440545945	-2.3171064427102266	0.18944922152888913	-12.230751987317566	2.1295796363635306e-34	3.932006459024837e-33	ENSG00000120437	D0 vs D14	133.6533750947548	26.740536388487932	0.20007378316881247	4.998156101023236	Down	42.8295	ACAT2	protein_coding	Protein-coding	4.998156101023236	2.3213959599790934	TRUE
ENSG00000253230.8	49.85927985356018	-3.356147227690421	0.2747654186631963	-12.214591064694137	2.598045230701486e-34	4.782119167677163e-33	ENSG00000253230	D0 vs D14	102.84387145136218	10.120836155208691	0.09840971574076852	10.161598298222973	Down	18.2489	LINC00599	lncRNA	lncRNA	10.161598298222973	3.3450554335691676	TRUE
ENSG00000185633.10	93.71984904341714	5.470841189271452	0.4489902042302639	12.184767368478576	3.747210463080862e-34	6.840864464637692e-33	ENSG00000185633	D0 vs D14	3.552837031109055	161.3451080526482	45.4130337642542	45.4130337642542	Up	65.6711	NDUFA4L2	protein_coding	Protein-coding	45.4130337642542	5.505034512412616	TRUE
ENSG00000198707.14	99.60107674656936	2.266517858175894	0.18609360948142006	12.179450248140773	3.999687373657079e-34	7.279431020055883e-33	ENSG00000198707	D0 vs D14	31.22706734863156	150.88158379502272	4.831756440991398	4.831756440991398	Up	10.4974	CEP290	protein_coding	Protein-coding	4.831756440991398	2.2725477331750086	TRUE
ENSG00000054793.13	97.5724813623641	2.2999478078314035	0.18891608755158282	12.174441243408726	4.252965744329892e-34	7.73250734106707e-33	ENSG00000054793	D0 vs D14	30.06009533948377	148.20677087952436	4.930349328761296	4.930349328761296	Up	8.74311	ATP9A	protein_coding	Protein-coding	4.930349328761296	2.3016898691218763	TRUE
ENSG00000085840.12	47.903979450674264	-3.4639930238745893	0.2854137264060155	-12.136742922261853	6.7458174019066335e-34	1.2202677401663968e-32	ENSG00000085840	D0 vs D14	99.72686882853573	9.036812417278158	0.09061562368728833	11.035624534803938	Down	13.32	ORC1	protein_coding	Protein-coding	11.035624534803938	3.4640963726941667	TRUE
ENSG00000070081.16	110.12756478737593	2.055243035566677	0.1693849015804458	12.13356690230494	7.012697566567642e-34	1.2672591063556278e-32	ENSG00000070081	D0 vs D14	39.15323513247117	163.3583120285545	4.172281331947349	4.172281331947349	Up	79.0151	NUCB2	protein_coding	Protein-coding	4.172281331947349	2.060836440341164	TRUE
ENSG00000162849.15	73.3350442737916	4.217248005501581	0.3477470747707769	12.127342863434432	7.56648941759569e-34	1.3631909621438053e-32	ENSG00000162849	D0 vs D14	6.73050427987134	123.28844926923178	18.31786210105323	18.31786210105323	Up	5.51047	KIF26B	protein_coding	Protein-coding	18.31786210105323	4.195179229534574	TRUE
ENSG00000135063.19	47.494798748132766	-3.4948188193970084	0.2884704966616229	-12.114995674918	8.796877266538924e-34	1.57848192078459e-32	ENSG00000135063	D0 vs D14	98.99229067732017	8.871679801242227	0.08961990616179155	11.158235294229073	Down	14.8703	FAM189A2	protein_coding	Protein-coding	11.158235294229073	3.4800369738844945	TRUE
ENSG00000127920.5	71.11226688168503	3.27839525199527	0.27207096219695465	12.049780048272885	1.9446815955969146e-33	3.4581596150614726e-32	ENSG00000127920	D0 vs D14	11.823143838739009	115.57910916389454	9.775666332096453	9.775666332096453	Up	17.7941	GNG11	protein_coding	Protein-coding	9.775666332096453	3.2891950432125934	TRUE
ENSG00000146776.14	66.27810850404538	-2.4237703838377103	0.2014871426659558	-12.029404714205825	2.4894921995318934e-33	4.405018141949489e-32	ENSG00000146776	D0 vs D14	123.89190512673707	23.067761037026617	0.1861926411853067	5.37078153913053	Down	20.6749	ATXN7L1	protein_coding	Protein-coding	5.37078153913053	2.4251320399028917	TRUE
ENSG00000169744.12	84.7684305757451	-2.04512426492945	0.1701240544010358	-12.021370358999615	2.7438283925116258e-33	4.850240159448697e-32	ENSG00000169744	D0 vs D14	149.35241939122125	36.33043896413797	0.24325309969684647	4.110944531626719	Down	51.9935	LDB2	protein_coding	Protein-coding	4.110944531626719	2.0394699059600034	TRUE
ENSG00000138646.8	81.63074600926657	-2.061442567459873	0.17156390990604709	-12.015595637735075	2.9424177610239337e-33	5.18586592743309e-32	ENSG00000138646	D0 vs D14	144.36614645548363	34.57919567460381	0.239524268837269	4.174942292296037	Down	16.9929	HERC5	protein_coding	Protein-coding	4.174942292296037	2.061756256222926	TRUE
ENSG00000143995.19	81.60349187492884	5.021575058345011	0.4186551155352405	11.99453887461771	3.7952486224308226e-33	6.656052549624007e-32	ENSG00000143995	D0 vs D14	4.372706208282692	139.52658112491346	31.908519456583893	31.908519456583893	Up	27.4314	MEIS1	protein_coding	Protein-coding	31.908519456583893	4.995869764545088	TRUE
ENSG00000138640.14	99.71939760346481	2.2312429008475196	0.18670153279672946	11.95085475423909	6.426088817216537e-33	1.1203882712011159e-31	ENSG00000138640	D0 vs D14	32.163576138430756	150.38626370224034	4.6756698650356485	4.6756698650356485	Up	25.2688	FAM13A	protein_coding	Protein-coding	4.6756698650356485	2.2251730691146525	TRUE
ENSG00000104112.8	56.27882370559148	-2.726089096238358	0.2282646908534298	-11.94266658608535	7.091268732948657e-33	1.235154971883518e-31	ENSG00000104112	D0 vs D14	109.38165434531237	16.4517007258008	0.15040639880855716	6.648653301465166	Down	16.4921	SCG3	protein_coding	Protein-coding	6.648653301465166	2.7330621493279317	TRUE
ENSG00000148848.14	99.77953138583182	2.1657018290987975	0.18136660387255485	11.94101771140084	7.233268987599492e-33	1.2586593723202394e-31	ENSG00000148848	D0 vs D14	33.276912424624776	149.6564956067371	4.497307132857432	4.497307132857432	Up	16.4807	ADAM12	protein_coding	Protein-coding	4.497307132857432	2.1690614127860637	TRUE
ENSG00000133980.4	53.85715959253647	-5.466709595606065	0.4581463681823353	-11.932233834560044	8.038695496658577e-33	1.396087369799439e-31	ENSG00000133980	D0 vs D14	121.99472677750879	2.7539842038072204	0.02257461676052502	44.29754049019537	Down	14.2166	VRTN	protein_coding	Protein-coding	44.29754049019537	5.469154693868509	TRUE
ENSG00000130822.15	68.84935162891577	3.4113660483501573	0.28614961745423834	11.921616665783977	9.131911929771853e-33	1.5828647344937877e-31	ENSG00000130822	D0 vs D14	10.542030394757136	112.57984255453475	10.679142284632762	10.679142284632762	Up	38.5121	PNCK	protein_coding	Protein-coding	10.679142284632762	3.4167238738043646	TRUE
ENSG00000250722.5	68.28096500022653	3.778784138268952	0.3175368878516375	11.90029972213657	1.1792286332951642e-32	2.038054448008968e-31	ENSG00000250722	D0 vs D14	8.211050184645373	113.3334011119124	13.802546393376739	13.802546393376739	Up	211.351	SELENOP	protein_coding	Protein-coding	13.802546393376739	3.7868625452388818	TRUE
ENSG00000169554.19	70.36033188009752	4.317532269189832	0.3629722449497037	11.894937779025234	1.2574670237833345e-32	2.1711695872410023e-31	ENSG00000169554	D0 vs D14	5.967393547890814	118.65503562925255	19.883896491323483	19.883896491323483	Up	11.7895	ZEB2	protein_coding	Protein-coding	19.883896491323483	4.3135285931294955	TRUE
ENSG00000143476.17	48.89231463031605	-3.13553275783574	0.26407103144597366	-11.8738232689383	1.6189610575885845e-32	2.78186795984104e-31	ENSG00000143476	D0 vs D14	99.17830098837031	11.177824861775376	0.11270433905785593	8.872772852930334	Down	15.8151	DTL	protein_coding	Protein-coding	8.872772852930334	3.149385035306712	TRUE
ENSG00000112312.9	78.45586839810301	-2.070863464664638	0.1748946546383435	-11.840633259757881	2.4062915883401496e-32	4.11492011214141e-31	ENSG00000112312	D0 vs D14	139.06845353579297	32.99642954483553	0.23726753771906306	4.2146515684924895	Down	54.9112	GMNN	protein_coding	Protein-coding	4.2146515684924895	2.0754133663545296	TRUE
ENSG00000256463.8	43.78478040068139	-4.103419537728085	0.34692338241682813	-11.828028163284278	2.7963363612778854e-32	4.772770845909318e-31	ENSG00000256463	D0 vs D14	94.80855858827141	5.5169467599888895	0.058190387472797006	17.184968917202735	Down	11.9347	SALL3	protein_coding	Protein-coding	17.184968917202735	4.1030753371685345	TRUE
ENSG00000115648.13	86.0453444160675	2.370401920995956	0.2004402698665149	11.825976499505552	2.8655096627011207e-32	4.886159688712924e-31	ENSG00000115648	D0 vs D14	25.347621918545816	131.56863628920877	5.190571198828928	5.190571198828928	Up	39.3827	MLPH	protein_coding	Protein-coding	5.190571198828928	2.3758933093680974	TRUE
ENSG00000148516.21	69.41208978976117	3.116371811150225	0.26381094283798606	11.81289819757052	3.348175608687603e-32	5.698288182877107e-31	ENSG00000148516	D0 vs D14	12.760742803378413	111.90060002954823	8.769129019661966	8.769129019661966	Up	9.87017	ZEB1	protein_coding	Protein-coding	8.769129019661966	3.132433556305672	TRUE
ENSG00000100526.19	43.5463044430627	-3.9558282589974882	0.33506903461782106	-11.806009658605118	3.634024506944906e-32	6.178880944315476e-31	ENSG00000100526	D0 vs D14	93.4750585102315	6.09973889268611	0.06525525621381077	15.324436038124967	Down	53.1738	CDKN3	protein_coding	Protein-coding	15.324436038124967	3.9377620764724908	TRUE
ENSG00000177108.5	49.61907449961446	-5.216561141769272	0.4421586976608425	-11.797938544161878	3.999903320551279e-32	6.788037642754768e-31	ENSG00000177108	D0 vs D14	111.85359385173508	2.943184985523994	0.026312833447490868	38.004268981353576	Down	12.7613	ZDHHC22	protein_coding	Protein-coding	38.004268981353576	5.248089579030624	TRUE
ENSG00000167900.11	44.8072634657711	-3.8754880122796735	0.32854193217315936	-11.796022463997327	4.0920019231613255e-32	6.931143998243628e-31	ENSG00000167900	D0 vs D14	95.76860360325263	6.586258362659968	0.06877262604710545	14.540669121970932	Down	31.5147	TK1	protein_coding	Protein-coding	14.540669121970932	3.8620217545669977	TRUE
ENSG00000132698.14	70.11091640812008	-2.21701115289314	0.1879939707773626	-11.792990720530613	4.2420460596266804e-32	7.171671423649429e-31	ENSG00000132698	D0 vs D14	127.16485611262333	27.32046162974265	0.2148428619739587	4.654564693525685	Down	49.2089	RAB25	protein_coding	Protein-coding	4.654564693525685	2.2186462496621386	TRUE
ENSG00000138658.15	63.17256872236345	-2.4232112376402766	0.2061305411994975	-11.755711810289391	6.600218151162582e-32	1.1095333736487825e-30	ENSG00000138658	D0 vs D14	118.13939873677958	21.947446211551355	0.1857758414739468	5.382831223188081	Down	12.5572	ZGRF1	protein_coding	Protein-coding	5.382831223188081	2.4283651908622925	TRUE
ENSG00000112394.16	42.95848049537726	-3.8123316812100403	0.3243314032432948	-11.754432790309385	6.700920862592054e-32	1.125401360689189e-30	ENSG00000112394	D0 vs D14	91.5711690861322	6.498964052311055	0.07097172742436109	14.090117801708592	Down	20.845	SLC16A10	protein_coding	Protein-coding	14.090117801708592	3.8166117683681513	TRUE
ENSG00000125730.16	55.89869961658293	-2.7376180784787256	0.233062041999331	-11.746306069379516	7.377382292506573e-32	1.2366822421912334e-30	ENSG00000125730	D0 vs D14	108.60280863786103	16.370617850624342	0.15073843905098813	6.63400792986681	Down	19.0967	C3	protein_coding	Protein-coding	6.63400792986681	2.729880736631917	TRUE
ENSG00000080511.3	70.8115942204456	-2.363260635810655	0.20176775507913275	-11.712776577624066	1.0962965992634277e-31	1.8291436992013562e-30	ENSG00000080511	D0 vs D14	131.24287256099706	25.488135465032023	0.19420586404176757	5.149175103100551	Down	41.3113	RDH8	protein_coding	Protein-coding	5.149175103100551	2.3643413313277275	TRUE
ENSG00000184232.8	75.75229008752379	2.678111145639601	0.22867736247026643	11.711308529666203	1.1154469679400692e-31	1.859356272913932e-30	ENSG00000184232	D0 vs D14	18.581090524535103	118.63068975976529	6.384484785923695	6.384484785923695	Up	20.4962	OAF	protein_coding	Protein-coding	6.384484785923695	2.67457020226421	TRUE
ENSG00000213462.4	66.28621347161254	3.3056953373644364	0.282391495850143	11.706072548015657	1.1864937997650097e-31	1.9759386939877417e-30	ENSG00000213462	D0 vs D14	10.909240013337154	107.81894356531907	9.883268076740855	9.883268076740855	Up	30.4011	ERV3-1	protein_coding	Protein-coding	9.883268076740855	3.3049881732369966	TRUE
ENSG00000006634.7	69.82381575051573	-2.3741072274874	0.2031896346870358	-11.684194575890324	1.535279828821546e-31	2.5496509335997292e-30	ENSG00000006634	D0 vs D14	129.62698825994286	24.97143636844538	0.1926407201436309	5.191010494844551	Down	25.8357	DBF4	protein_coding	Protein-coding	5.191010494844551	2.3760154044789004	TRUE
ENSG00000163728.10	104.54315845170997	2.0543431176260105	0.1758807621087565	11.680317352478266	1.6069445406126512e-31	2.6661825884992786e-30	ENSG00000163728	D0 vs D14	37.051003422419925	155.1622747236775	4.1878022291236325	4.1878022291236325	Up	29.148	TTC14	protein_coding	Protein-coding	4.1878022291236325	2.0661933119440516	TRUE
ENSG00000166482.11	69.40919432300964	2.9614966847658195	0.2535604029154349	11.6796497036389	1.6196159535224428e-31	2.6824924330508653e-30	ENSG00000166482	D0 vs D14	14.232079455489957	110.79203047364942	7.7846691918876205	7.7846691918876205	Up	30.325	MFAP4	protein_coding	Protein-coding	7.7846691918876205	2.960635733541498	TRUE
ENSG00000120539.14	66.54369204313527	-2.2985929858532175	0.1968033944519074	-11.67964095464279	1.6197826588897632e-31	2.6824924330508653e-30	ENSG00000120539	D0 vs D14	122.20118814128303	24.80056996952444	0.20294868116054024	4.927354020147396	Down	16.1924	MASTL	protein_coding	Protein-coding	4.927354020147396	2.3008131300147543	TRUE
ENSG00000203760.8	54.50945413198332	-2.6677445139576927	0.22860664906717515	-11.669584086216961	1.8231235228006215e-31	3.0123632125869242e-30	ENSG00000203760	D0 vs D14	105.15303015557998	16.526772114285826	0.15716876717516853	6.36258728736782	Down	62.4065	CENPW	protein_coding	Protein-coding	6.36258728736782	2.669613543438059	TRUE
ENSG00000074370.17	56.66527996571609	-2.5866357930289645	0.22203586447443707	-11.649630563745088	2.3045571407583866e-31	3.791889406140829e-30	ENSG00000074370	D0 vs D14	108.28127457846806	17.953284006152117	0.16580229662093543	6.031279544252903	Down	10.2245	ATP2A3	protein_coding	Protein-coding	6.031279544252903	2.5924641043342365	TRUE
ENSG00000230623.5	51.475893999156675	-2.789278494124516	0.23959636231049092	-11.641572798630028	2.533009494441935e-31	4.160106569324711e-30	ENSG00000230623	D0 vs D14	100.6613450709358	14.586805695322335	0.14490970377003257	6.900849107986382	Down	45.1683	AC104461.1	lncRNA	lncRNA	6.900849107986382	2.7867738877623083	TRUE
ENSG00000100401.19	223.0232984316678	-2.0158211022507873	0.17356960200568572	-11.613906346254996	3.502411780253989e-31	5.731102432349555e-30	ENSG00000100401	D0 vs D14	391.5657324587783	96.6164729113349	0.2467439433595127	4.05278438199787	Down	49.2984	RANGAP1	protein_coding	Protein-coding	4.05278438199787	2.0189134225357233	TRUE
ENSG00000120162.9	67.56048970370604	-2.270147716904602	0.19554724271931812	-11.609203409546895	3.7004685414919694e-31	6.0496385798396666e-30	ENSG00000120162	D0 vs D14	123.49600401333653	25.608853971483164	0.2073658510336709	4.822394791694153	Down	8.17301	MOB3B	protein_coding	Protein-coding	4.822394791694153	2.26974976390283	TRUE
